student.id,student.fte_mean,student.term_gpa_mean,student.term_gpa_max,student.term_gpa_min,student.term_gpa_last,student.term_gpa_program_mean,student.term_gpa_program_max,student.term_gpa_program_min,student.term_gpa_program_last,student.status_academic_desc_last,student.isGraduated_max,graduation_year_max,student.gender_desc,student.age,student_permAddress.zone_type,student_originSchool.gpa,student_originSchool.isITESM,student.isForeign,student.isFirstGeneration,student_admission_test.score,student_admission_test_disc.dominance_score,student_admission_test_disc.influence_score,student_admission_test_disc.steadiness_score,student_admission_test_disc.conscientiousness_score,student_admission_test_valuesIndex.aesthetic_score,student_admission_test_valuesIndex.economic_score,student_admission_test_valuesIndex.individualistic_score,student_admission_test_valuesIndex.political_score,student_admission_test_valuesIndex.altruistic_score,student_admission_test_valuesIndex.regulatory_score,student_admission_test_valuesIndex.theoretical_score,student.cohort_id,student.isTec21,mainCampus.region_code,program.school_desc,program.major_id
5472,0.746923076923077,91.88461538461539,97.3,85.5,93.0,90.92307692307692,91.8,89.3,91.8,7,1,2018AD,Female,0,0,96.0,0,1,-1,1436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IIS
5478,0.7025,73.53333333333333,95.0,1.0,91.3,76.64166666666667,87.9,72.2,73.7,7,0,-1,Female,0,0,96.0,0,1,0,1426,67,67,46,46,28,49,41,65,78,25,71,2017,0,RCMX,EIC,IBT
5486,0.9366666666666666,88.33333333333333,94.3,67.3,86.2,85.89166666666667,89.6,76.5,89.4,7,1,2023FJ,Male,0,0,96.54,0,0,-1,1489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,ISC
5506,0.7100000000000001,84.76875,96.0,77.5,93.0,84.96875,87.2,84.2,84.5,7,1,2021MA,Male,0,0,96.0,0,0,-1,1503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RN,EAAD,ARQ
5511,0.81,95.53333333333335,100.0,79.3,98.8,93.31666666666666,96.6,79.3,96.6,7,1,2021FJ,Male,0,0,100.0,0,0,-1,1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IBT
5518,0.8016666666666667,92.45,97.3,86.7,97.3,90.45,92.3,88.6,92.3,7,1,2021AD,Female,0,0,97.0,0,1,-1,1519,67,67,46,46,36,71,45,76,45,55,33,2017,0,RO,EN,LIN
5541,0.84,90.58333333333333,97.9,72.5,97.9,88.93333333333334,91.3,86.4,91.3,7,1,2021FJ,Male,0,-1,98.51,0,0,-1,1470,49,67,53,53,11,99,38,73,25,46,61,2017,0,RO,EN,LAF
5553,0.6966666666666667,88.12666666666668,99.0,81.0,83.8,87.7,89.0,86.3,87.4,7,1,2023FJ,Male,0,0,96.0,0,0,0,1435,67,81,46,39,33,77,28,81,76,30,36,2018,0,RCS,EIC,TIE
5555,0.9450000000000001,98.53999999999999,100.0,93.3,99.8,98.66,99.0,97.9,98.8,7,1,2018AD,Male,0,1,97.0,0,0,-1,1419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EN,LCPF
5561,0.7407142857142858,85.72857142857143,100.0,0.0,100.0,90.67857142857143,92.6,88.0,90.9,7,0,-1,Male,0,-1,96.0,0,1,-1,1486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,IBT
5574,0.6593333333333333,85.22,100.0,0.0,96.0,89.47333333333333,92.0,88.4,90.5,7,1,2022FJ,Female,0,0,99.0,0,1,-1,1507,35,99,46,67,41,9,41,33,80,53,91,2017,0,RCS,EIC,IMT
5597,0.7046666666666667,85.20666666666666,100.0,0.0,95.0,86.92,90.2,83.4,90.2,7,1,2022AD,Male,0,-1,96.0,0,0,-1,1452,49,46,77,67,45,31,35,45,75,43,80,2017,0,RCS,EIC,IIS
5605,0.7723076923076924,88.6923076923077,100.0,82.7,87.8,86.5,87.6,84.7,87.5,7,1,2021AD,Female,0,0,96.0,0,1,1,1507,56,67,46,53,28,73,30,70,46,18,96,2017,0,RCMX,EIC,IID
5612,0.735,95.55,100.0,88.5,95.5,93.97857142857143,95.5,92.1,95.3,7,1,2022AD,Female,0,0,99.0,0,0,0,1440,67,81,46,39,33,18,53,51,68,48,80,2018,0,RO,EIC,ITC
5627,0.7891666666666667,98.16666666666667,100.0,94.7,99.8,96.44166666666666,97.7,95.2,97.7,7,1,2021AD,Male,0,0,98.0,0,1,-1,1565,21,67,63,88,30,46,75,48,51,38,68,2017,0,RO,EIC,ISC
5657,0.9309090909090909,96.14545454545454,100.0,92.7,99.0,95.0090909090909,96.0,92.7,95.9,7,1,2022FJ,Female,0,-1,99.0,0,0,-1,1406,67,67,32,67,30,38,23,80,45,70,70,2017,0,RCS,EIC,IIS
5665,0.7285714285714285,91.67142857142858,97.5,84.0,97.5,88.39999999999999,90.5,86.6,90.5,7,1,2021AD,Male,0,0,97.9,0,0,-1,1491,56,99,21,67,40,62,45,78,38,36,60,2017,0,RO,EIC,IIS
5667,0.9333333333333332,84.86666666666666,93.0,74.7,83.3,86.70833333333333,89.4,85.3,85.3,7,1,2020FJ,Female,0,2,95.0,0,1,-1,1415,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EIC,IDS
5671,0.7949999999999999,92.78333333333335,100.0,83.0,94.4,92.28333333333335,93.6,91.4,92.0,7,1,2018AD,Male,0,0,90.0,0,0,-1,1375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
5673,0.9475000000000001,88.33333333333333,95.3,82.1,95.3,86.06666666666666,88.0,82.9,88.0,7,1,2019JM,Male,0,0,90.0,0,0,-1,1381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IIS
5674,1.04,76.75,77.8,75.7,75.7,77.3,77.8,76.8,76.8,7,0,-1,Female,0,0,98.0,0,0,-1,1418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IIS
5702,0.8307692307692308,89.58461538461538,100.0,80.3,85.2,89.03076923076924,91.8,87.4,87.9,7,0,-1,Male,1,0,99.0,0,0,-1,1375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EN,LAE
5707,0.7525000000000001,93.68333333333334,100.0,88.7,91.5,92.72500000000001,93.7,89.7,93.3,7,1,2022AD,Female,0,0,93.0,0,0,1,1544,42,53,53,88,65,28,41,21,98,51,48,2018,0,RM,EIC,IIS
5710,0.7205263157894737,87.11578947368422,99.0,0.0,89.0,90.06315789473685,91.4,87.0,91.4,-1,0,-1,Male,0,0,96.0,0,1,-1,1433,25,99,77,46,40,15,53,38,98,45,61,2017,0,RO,EMCS,MC
5726,0.9609090909090909,96.2090909090909,100.0,90.6,99.1,94.57272727272726,96.2,90.6,96.2,7,1,2021FJ,Male,0,-1,100.0,0,1,-1,1426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,ECSG,LRI
5734,0.8800000000000001,96.89,99.5,90.7,98.3,96.7,97.5,96.3,96.8,7,1,2023FJ,Female,0,0,96.0,0,0,0,1424,81,46,53,53,40,40,71,53,86,15,50,2018,0,RCS,EN,LMC
5741,0.6871428571428572,88.93571428571428,100.0,0.0,98.8,94.63571428571429,95.5,93.8,95.4,7,1,2021FJ,Female,0,0,98.0,0,0,-1,1461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IBT
5745,0.8508333333333334,96.63333333333333,100.0,94.8,95.4,96.2,96.5,95.4,96.5,7,1,2019JM,Male,0,0,99.0,0,0,-1,1381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IIS
5760,0.7822222222222223,85.9,97.0,77.7,84.6,84.57777777777778,88.1,82.7,85.6,-1,0,2023JS,Female,0,0,98.0,0,1,-1,1453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EMCS,MC
5770,0.6533333333333334,96.25333333333333,100.0,91.0,95.7,94.40666666666667,95.4,92.7,95.4,7,1,2023FJ,Female,0,0,99.0,0,0,1,1447,35,67,63,67,36,40,28,51,81,25,93,2018,0,RN,EIC,ING
5778,0.6843750000000001,75.88125,95.5,0.0,89.0,86.7375,89.0,84.2,87.4,7,1,2023FJ,Female,0,1,96.0,0,0,0,1402,81,60,53,39,50,15,31,46,75,70,63,2018,0,RO,EN,NEG
5800,0.7300000000000001,94.53571428571429,100.0,86.0,97.5,91.3,93.8,86.3,93.8,7,1,2022AD,Male,0,0,91.0,0,0,-1,1408,56,67,21,88,23,55,31,53,83,31,81,2017,0,RCS,EIC,IMT
5802,0.8281818181818181,98.72727272727273,100.0,96.9,96.9,98.6,98.8,98.2,98.2,7,1,2022AD,Male,0,0,96.0,0,0,1,1510,49,99,53,39,51,15,56,48,86,43,50,2018,0,RM,EHE,LLE
5823,0.798125,84.4875,96.0,0.0,87.3,91.575,93.0,89.8,89.9,7,1,2020FJ,Male,0,2,92.0,0,0,-1,1467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IMT
5836,0.7350000000000001,95.87142857142858,100.0,88.5,96.7,95.53571428571429,95.9,94.7,95.9,7,1,2023FJ,Female,0,-1,97.7,0,0,1,1522,49,28,88,77,43,65,35,36,86,41,53,2018,0,RCMX,EN,LCPF
5841,0.68,94.5625,100.0,88.4,97.8,93.61875,94.4,92.0,94.0,7,1,2022FJ,Female,0,1,96.0,0,0,1,1448,42,67,53,67,35,30,46,51,65,48,78,2017,0,RCMX,EIC,IBT
5857,0.695,88.55625,100.0,78.8,88.7,86.28125,87.8,80.0,87.4,7,1,2022AD,Female,0,0,93.0,0,0,1,1522,49,46,53,88,41,12,63,48,60,31,95,2017,0,RM,EIC,BCN
5877,0.8641666666666667,87.39166666666667,93.7,81.7,85.5,86.54166666666667,87.6,84.9,87.2,7,1,2021FJ,Male,0,2,99.0,0,0,-1,1509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IIS
5878,0.8091666666666666,90.79166666666667,98.8,85.3,90.6,90.625,91.8,88.4,91.1,7,1,2018AD,Female,1,-1,99.0,0,-1,-1,1459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IBT
5901,0.8300000000000001,88.37272727272727,99.2,0.0,96.8,96.3,97.1,94.8,97.1,7,1,2020AD,Female,0,0,95.38,1,0,-1,1456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,ECSG,LEF
5908,0.8107142857142857,86.60714285714286,97.0,78.7,81.8,85.55,87.6,82.7,86.8,7,1,2019AD,Male,0,0,93.0,0,0,-1,1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IIS
5925,1.0222222222222221,89.91111111111111,96.8,85.8,92.1,89.5,91.0,88.4,90.0,7,1,2018AD,Female,0,0,94.31,1,0,-1,1521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,ITIC
5929,0.8423076923076922,95.1,100.0,87.0,97.2,94.73846153846154,95.8,94.0,95.3,7,1,2020FJ,Female,0,1,98.0,0,0,-1,1431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EN,LAE
5937,0.8358333333333333,95.41666666666667,98.0,92.3,94.4,95.52499999999999,96.0,95.3,95.3,7,1,2019JM,Female,0,0,98.0,0,0,-1,1383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EN,LDN
5966,0.929,96.42999999999999,100.0,90.0,97.2,97.02000000000001,97.5,96.7,96.9,7,1,2019AD,Male,0,0,96.67,1,1,-1,1554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EIC,ITC
5976,0.7171428571428572,94.64999999999999,100.0,85.0,95.3,93.55,94.9,91.6,94.9,7,1,2023FJ,Male,0,0,96.0,0,0,0,1404,49,46,53,88,53,36,16,73,51,58,66,2018,0,RCMX,EIC,ISD
5986,0.7164285714285714,86.35000000000001,100.0,0.0,94.0,90.97857142857143,92.7,89.0,92.7,7,1,2023FJ,Male,0,0,96.0,0,0,1,1459,56,99,46,39,30,65,46,73,46,23,76,2018,0,RO,EIC,IMT
5994,0.7941666666666668,96.60833333333333,100.0,93.8,98.8,96.075,96.5,95.4,96.3,7,1,2022AD,Male,0,0,98.0,0,1,0,1501,49,67,46,67,35,34,41,60,51,33,99,2018,0,RO,EIC,IFI
5997,0.8916666666666667,91.2,97.2,80.6,97.2,89.45,91.9,80.6,91.9,7,1,2019JM,Female,0,0,92.0,0,0,-1,1396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EAAD,LAD
5999,0.823076923076923,77.38461538461539,96.0,0.0,94.7,91.78461538461539,92.2,90.3,91.9,7,0,-1,Male,0,0,96.0,0,0,-1,1556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IMT
6027,0.8890909090909092,96.6,100.0,92.1,98.8,96.04545454545455,97.6,94.8,96.0,7,1,2020AD,Female,0,0,100.0,0,0,-1,1420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IBN
6047,0.8484615384615386,96.89230769230768,100.0,92.0,96.0,96.94615384615385,97.9,96.1,96.7,7,1,2022AD,Male,0,0,95.0,0,1,-1,1512,67,67,21,77,55,7,65,33,66,38,85,2017,0,RM,EIC,BCN
6087,0.7253333333333334,94.94,99.0,89.5,95.2,92.63333333333334,94.0,91.6,94.0,7,1,2021AD,Male,0,0,99.0,0,1,1,1413,67,53,46,67,28,65,31,63,65,38,70,2017,0,RCS,EIC,IIS
6092,0.6793333333333335,95.44,98.7,91.2,98.7,94.29333333333334,95.3,93.4,95.2,7,1,2022AD,Female,0,0,95.21,1,1,1,1544,67,60,63,39,48,19,50,50,70,35,80,2018,0,RCMX,EIC,IMT
6099,0.8736363636363638,93.83636363636364,98.7,90.0,96.8,93.38181818181819,95.0,92.2,93.8,7,1,2020AD,Female,0,0,99.2,0,0,-1,1468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IBN
6132,0.9563636363636363,84.73636363636363,92.0,76.0,82.2,87.57272727272726,92.0,85.5,85.5,7,1,2019JM,Female,0,0,99.0,0,0,-1,1450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IMT
6138,0.9354545454545454,89.18181818181819,95.6,72.8,92.8,90.22727272727273,91.1,88.7,89.4,7,1,2022FJ,Male,0,0,97.0,0,1,0,1475,42,53,88,53,45,77,46,60,28,35,71,2017,0,RO,EN,LIN
6143,0.6793750000000001,89.725,100.0,69.5,95.1,89.8125,93.4,88.1,89.4,7,1,2022AD,Female,0,1,96.0,0,0,0,1458,49,60,63,53,51,28,45,46,45,48,90,2018,0,RCS,EIC,IFI
6146,1.0533333333333335,64.33333333333333,93.3,6.7,6.7,83.53333333333333,93.3,64.5,64.5,4,0,-1,Female,0,0,96.0,0,0,-1,1412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCS,EN,LAE
6151,0.714375,90.16875,99.0,80.0,85.0,91.10625,91.8,90.1,90.2,-1,0,-1,Male,1,0,99.43,0,0,0,1488,42,60,77,53,48,3,36,46,88,53,73,2018,0,RO,EMCS,SLD
6159,0.9359999999999999,94.01,98.8,88.4,97.5,94.72999999999999,96.7,93.5,94.2,7,1,2022AD,Male,0,0,99.0,0,1,1,1425,49,46,63,77,50,30,30,48,48,53,95,2018,0,RO,EIC,IFI
6161,0.6920000000000001,96.22666666666667,100.0,80.8,98.6,97.22,98.2,96.3,96.5,7,1,2023FJ,Female,0,0,100.0,0,1,0,1571,67,60,77,32,45,28,45,43,48,46,98,2018,0,RCS,EIC,ISD
6164,0.7400000000000001,91.17142857142858,100.0,78.8,100.0,89.86428571428571,91.0,88.9,90.5,7,1,2021FJ,Male,0,1,96.0,0,0,-1,1476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IMT
6188,0.9354545454545454,93.82727272727271,97.8,88.8,88.8,93.34545454545454,94.4,91.1,94.0,7,1,2023FJ,Male,0,0,98.0,0,0,1,1437,49,53,46,88,41,24,41,45,61,65,75,2018,0,RO,EN,LIN
6192,0.8827272727272728,92.64545454545454,99.0,87.3,99.0,90.3,92.3,89.0,91.7,7,1,2021FJ,Male,1,0,96.0,0,0,-1,1459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EHE,IMI
6193,0.8314285714285715,81.55714285714285,90.0,66.2,81.3,82.01428571428572,84.3,79.4,80.0,7,0,-1,Male,1,1,93.21,0,0,-1,1505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EAAD,ARQ
6204,0.84375,90.4875,97.7,80.0,93.0,92.9125,96.1,91.4,91.5,7,0,-1,Female,0,0,98.0,0,0,-1,1371,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EAAD,ARQ
6224,0.8353846153846154,94.38461538461539,100.0,88.2,92.8,93.1923076923077,95.3,92.3,93.5,7,1,2022FJ,Male,0,0,99.0,0,0,0,1411,56,53,53,67,30,71,28,65,71,43,53,2017,0,RO,EIC,ING
6225,0.7026315789473684,87.26842105263158,100.0,0.0,100.0,91.03157894736842,91.9,89.5,91.9,-1,1,2023MJ,Male,0,0,90.77,1,1,-1,1502,81,67,39,46,28,6,68,66,78,31,71,2017,0,RM,EMCS,MC
6231,0.7653846153846153,89.3153846153846,99.5,78.0,99.5,88.92307692307692,95.3,86.3,89.9,7,1,2020FJ,Female,0,0,93.3,0,0,-1,1462,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EHE,LLE
6233,0.6913333333333334,98.11999999999999,100.0,96.0,99.0,97.68,98.1,97.0,98.0,7,1,2022FJ,Male,0,0,99.0,0,1,1,1422,56,39,53,88,63,36,45,51,31,41,86,2017,0,RCS,EIC,ISD
6272,0.7949999999999999,97.58333333333333,100.0,94.3,97.8,96.50833333333333,97.1,94.3,97.1,7,1,2022AD,Male,0,0,95.0,0,0,1,1505,42,81,46,67,50,31,75,41,81,25,50,2018,0,RM,EIC,IC
6296,0.9789999999999999,84.19,97.2,0.0,92.2,92.2,93.8,90.0,93.3,7,1,2018AD,Female,0,0,91.0,0,0,-1,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LAE
6297,0.8291666666666666,92.05,98.0,81.2,93.6,91.14166666666667,93.0,88.9,91.4,7,1,2021AD,Male,0,1,94.0,0,1,-1,1544,67,53,39,77,20,61,13,73,63,71,58,2017,0,RCMX,ECSG,LED
6309,0.8763636363636365,98.13636363636364,99.7,96.0,96.4,98.08181818181819,98.6,97.3,98.4,7,1,2023FJ,Male,0,0,98.0,0,0,0,1582,49,99,21,77,26,65,28,75,51,36,78,2018,0,RCS,EIC,IID
6314,0.8024999999999999,94.8,100.0,88.0,89.4,93.25833333333333,94.4,90.2,94.3,7,1,2022AD,Male,0,1,99.0,0,0,0,1520,35,60,63,77,61,3,65,40,78,38,63,2018,0,RO,EAAD,LAD
6318,0.686,88.02666666666667,99.3,0.0,97.3,95.08666666666666,98.5,93.1,93.7,7,1,2021FJ,Female,0,0,100.0,0,1,-1,1422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RM,EIC,IMT
6321,0.7126666666666667,92.76,100.0,86.3,91.8,91.61999999999999,93.3,90.5,91.9,7,1,2022FJ,Female,0,0,100.0,0,1,1,1475,67,81,32,53,55,6,43,40,83,53,70,2017,0,RO,EIC,ING
6325,0.9133333333333334,88.74166666666667,96.7,64.3,95.0,89.5,91.3,84.1,91.3,7,1,2020AD,Female,0,0,91.78,0,0,-1,1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,ECSG,LEC
6357,0.728,88.78,96.7,81.3,81.3,90.98,92.1,89.3,89.3,-1,0,-1,Female,0,0,97.91,0,0,0,1555,42,67,77,46,28,6,28,66,93,60,68,2018,0,RN,EMCS,MC
6382,0.753076923076923,88.0923076923077,94.0,83.7,94.0,87.38461538461539,90.8,86.5,87.6,7,1,2021MA,Male,0,0,96.0,0,0,-1,1489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EN,LDN
6390,0.7528571428571428,88.35000000000001,97.5,0.0,95.0,93.42857142857143,94.8,90.4,94.8,7,1,2021FJ,Male,0,0,99.0,0,1,-1,1465,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCS,EIC,IMT
6396,0.8235714285714286,80.67142857142858,100.0,0.0,100.0,88.62142857142858,91.0,85.8,86.0,7,0,-1,Male,0,0,96.0,0,0,-1,1524,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RM,EIC,IMT
6415,0.678,92.78,99.0,87.0,92.3,91.98666666666666,92.8,90.8,91.9,7,0,-1,Female,0,0,92.0,0,0,0,1403,35,81,63,53,65,9,43,36,55,45,96,2018,0,RO,EIC,ING
6433,0.65875,89.1125,100.0,0.0,89.8,94.85,96.6,93.8,93.8,7,1,2022AD,Female,0,0,100.0,0,0,1,1523,67,46,63,53,45,38,50,58,68,21,75,2017,0,RO,EIC,ING
6434,0.9690000000000001,92.22999999999999,98.5,87.0,93.7,91.98,93.0,90.9,91.7,7,1,2018AD,Male,0,0,92.0,0,0,-1,1401,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,IIS
6474,0.7872727272727272,76.31818181818181,86.9,60.0,68.5,81.87272727272726,84.7,77.3,77.3,1,0,-1,Female,0,0,94.87,0,0,0,1499,56,60,46,67,41,22,26,60,81,36,85,2018,0,RN,EIC,BCP
6479,0.9460000000000001,91.03,96.0,81.6,93.7,91.82000000000001,93.0,90.3,91.2,7,1,2022FJ,Male,0,0,98.0,0,0,-1,1491,35,67,53,77,56,49,41,45,86,40,40,2017,0,RN,EN,LAE
6485,0.7521428571428572,94.36428571428571,99.0,89.7,94.0,95.09285714285714,96.9,93.7,93.8,7,1,2020AD,Male,0,0,97.0,0,1,-1,1425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RCMX,EIC,IMT
6492,0.7715384615384615,93.33076923076922,98.0,85.5,94.6,92.4923076923077,93.4,91.5,92.7,7,1,2021AD,Male,0,0,99.0,0,0,-1,1470,56,67,63,39,36,43,65,60,36,26,90,2017,0,RCS,EIC,ING
6500,0.8030769230769231,93.43076923076923,99.5,85.0,96.5,92.36153846153846,93.3,88.5,93.3,7,1,2018AD,Female,0,0,98.0,0,0,-1,1378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RO,EIC,IBN
6505,0.8600000000000001,95.77272727272727,99.5,92.8,96.8,95.41818181818181,97.4,94.3,96.0,7,1,2021AD,Female,0,0,99.36,0,1,0,1512,67,67,46,46,16,81,40,68,51,60,46,2017,0,RM,ECSG,LEC
6511,0.8491666666666667,93.95,100.0,88.2,91.4,92.31666666666666,93.4,90.4,93.2,7,1,2018AD,Female,0,0,93.0,0,0,-1,1516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCMX,EN,LMC
6515,0.7853846153846155,89.24615384615385,97.7,82.2,90.0,88.1846153846154,89.3,86.9,89.3,7,1,2019JM,Female,0,-1,95.0,0,-1,-1,1504,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RN,EIC,IMT
6520,0.6841176470588236,87.36470588235295,100.0,80.0,94.7,86.00588235294117,87.6,84.0,87.5,7,1,2022AD,Female,0,2,98.0,0,1,-1,1424,49,53,53,77,48,19,45,48,56,50,85,2017,0,RCS,EIC,ISC
6527,0.6355555555555555,87.48333333333333,97.2,57.2,89.4,85.82222222222222,88.5,79.5,86.4,7,1,2023FJ,Female,0,-1,95.0,0,1,1,1501,49,53,77,53,36,62,40,60,40,45,76,2018,0,RCS,EIC,IMT
6538,0.8818181818181817,92.02727272727272,100.0,79.0,79.0,91.93636363636364,94.0,88.4,91.7,7,1,2021FJ,Male,0,0,97.0,0,0,-1,1487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IIS
6543,0.859090909090909,91.82727272727273,94.7,86.7,93.6,91.87272727272727,93.6,90.9,91.9,7,1,2020AD,Female,0,-1,98.9,0,-1,-1,1436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EN,LAF
6550,0.6737500000000001,85.925,97.2,0.0,93.7,90.9625,92.0,89.7,91.6,7,1,2023FJ,Male,1,0,95.3,0,0,1,1531,67,60,32,77,61,52,36,56,68,28,55,2018,0,RCMX,EIC,IID
6562,0.8433333333333334,88.22500000000001,100.0,78.3,93.0,85.825,87.7,84.0,86.9,7,1,2020FJ,Male,0,1,91.0,0,0,-1,1492,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RM,EIC,BCN
6565,0.8358333333333334,91.29166666666667,100.0,83.4,92.7,90.88333333333333,92.2,89.7,90.8,7,1,2019AD,Male,0,1,99.0,0,0,-1,1451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RO,EIC,IIS
6599,0.7585714285714287,85.13571428571429,96.5,5.5,89.8,93.03571428571429,95.3,90.1,90.1,7,1,2023FJ,Male,0,0,97.0,0,0,0,1500,56,67,53,46,20,52,33,56,63,58,75,2018,0,RM,EIC,IID
6610,0.7392307692307691,87.71538461538461,100.0,74.5,94.0,87.26153846153846,91.0,85.4,87.6,7,1,2020FJ,Male,1,1,91.0,0,0,-1,1410,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015,0,RCMX,EN,LIN
6627,0.9700000000000001,75.86666666666666,86.3,67.7,73.6,79.76666666666667,86.3,76.0,76.0,6,0,-1,Female,0,1,98.0,0,0,0,1478,67,99,63,17,58,36,55,71,26,38,70,2018,0,RCMX,EIC,IQA
6648,0.9272727272727272,94.0,100.0,86.0,95.5,94.27272727272727,97.8,92.6,93.8,7,0,-1,Female,0,2,94.0,0,1,-1,1434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2014,0,RCS,EIC,ITC
6669,0.7723076923076923,96.0076923076923,98.4,93.3,93.3,96.6846153846154,98.4,96.0,96.1,7,1,2022FJ,Female,0,0,98.0,0,0,0,1497,56,81,46,46,41,13,56,40,86,46,66,2017,0,RCMX,EIC,IBT
6687,0.7253333333333334,91.40666666666667,99.0,78.8,96.1,88.72666666666667,91.0,83.3,91.0,7,1,2022FJ,Female,0,0,99.0,0,0,-1,1443,42,60,77,53,55,15,30,55,86,63,46,2017,0,RCS,EIC,IIA
6718,0.7521428571428572,89.31428571428572,100.0,76.0,93.7,85.05714285714285,87.1,83.1,87.1,7,1,2020AD,Male,1,2,93.0,0,1,-1,1525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RO,EIC,IMT
6745,0.9263636363636365,92.2,96.0,84.3,95.3,93.03636363636363,94.5,89.0,92.3,7,1,2021FJ,Female,0,1,98.0,0,0,-1,1455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,0,RN,EIC,IIS
6751,0.7000000000000001,97.35714285714286,100.0,93.2,96.9,95.72142857142856,96.7,94.5,96.7,7,1,2022AD,Female,0,-1,97.0,0,-1,0,1404,49,67,53,53,71,3,53,50,78,36,56,2018,0,RCS,EAAD,LAD
